Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,114.459999,114.910004,113.099998,114.559998,109.550964,3917000
2020-01-03,113.160004,114.410004,113.050003,113.879997,108.900688,2764600
2020-01-06,113.269997,114.949997,113.099998,114.889999,109.866539,3332000
2020-01-07,114.339996,115.300003,114.139999,114.489998,109.484032,4443800
2020-01-08,115.309998,116.889999,115.250000,116.500000,111.406143,5482800
2020-01-09,117.050003,118.669998,116.949997,118.389999,113.213501,5120900
2020-01-10,118.709999,118.959999,117.919998,118.639999,113.452583,3180900
2020-01-13,118.309998,118.730003,117.160004,118.010002,112.850121,3367100
2020-01-14,117.379997,117.669998,116.160004,117.040001,111.922531,5694200
2020-01-15,117.169998,118.410004,116.959999,117.330002,112.199852,3683200
2020-01-16,118.120003,119.300003,117.779999,118.860001,113.662949,4019400
2020-01-17,118.949997,119.839996,118.559998,119.029999,113.825523,4906100
2020-01-21,119.000000,120.510002,118.809998,120.320000,115.059113,5596900
2020-01-22,121.589996,122.150002,120.360001,121.089996,115.795441,4169400
2020-01-23,120.739998,121.290001,119.639999,120.970001,115.680687,4125900
2020-01-24,120.889999,121.029999,118.870003,119.260002,114.045471,3382500
2020-01-27,118.500000,120.059998,118.209999,119.230003,114.016777,4192100
2020-01-28,119.209999,120.050003,119.160004,119.180000,113.968971,3422700
2020-01-29,119.750000,120.150002,118.320000,118.370003,113.194382,3019500
2020-01-30,117.430000,118.500000,116.690002,118.150002,112.983994,5056200
2020-01-31,117.760002,118.150002,115.000000,115.440002,110.392487,6067800
2020-02-03,115.949997,118.330002,115.889999,117.989998,112.830986,5618400
2020-02-04,119.449997,120.470001,119.169998,119.989998,114.743538,4000300
2020-02-05,120.629997,121.410004,120.120003,120.620003,115.346001,3811000
2020-02-06,120.629997,121.360001,119.809998,121.300003,115.996269,3763700
2020-02-07,120.629997,120.910004,118.760002,118.949997,113.749008,3946900
2020-02-10,118.320000,119.489998,118.209999,119.379997,114.160217,4056800
2020-02-11,119.930000,120.180000,118.430000,118.949997,113.749008,3959300
2020-02-12,118.889999,118.889999,116.290001,116.489998,111.396561,7629200
2020-02-13,115.000000,117.510002,114.000000,116.830002,111.721718,5639900
2020-02-14,116.849998,117.529999,116.000000,117.330002,112.199852,3815600
2020-02-18,114.230003,115.000000,111.949997,112.660004,107.734047,12050300
2020-02-19,113.900002,114.940002,113.199997,113.769997,108.795502,5198400
2020-02-20,115.029999,115.410004,113.220001,113.860001,108.881569,4914900
2020-02-21,113.589996,113.860001,112.680000,113.279999,108.326927,5493800
2020-02-24,111.900002,112.870003,110.699997,111.349998,106.481316,5334300
2020-02-25,111.599998,111.910004,108.260002,108.529999,103.784615,7074400
2020-02-26,109.430000,110.089996,106.029999,106.150002,101.508675,5426300
2020-02-27,104.839996,105.550003,100.940002,100.980003,96.564751,7263500
2020-02-28,98.970001,101.000000,96.559998,100.669998,96.268295,11686600
2020-03-02,101.629997,102.879997,99.500000,102.620003,98.133041,8358000
2020-03-03,103.190002,104.669998,98.790001,100.400002,96.010101,8371600
2020-03-04,102.550003,103.980003,100.949997,103.589996,99.060623,8935200
2020-03-05,102.779999,102.830002,99.040001,100.180000,95.799721,5881600
2020-03-06,97.279999,99.430000,96.790001,99.059998,94.728691,6843100
2020-03-09,94.019997,95.470001,91.709999,92.400002,88.359909,9053800
2020-03-10,95.199997,96.370003,91.389999,96.360001,92.146736,9725800
2020-03-11,93.690002,94.580002,90.849998,92.440002,88.398148,7893800
2020-03-12,88.300003,90.400002,83.849998,84.400002,80.709686,11417400
2020-03-13,88.930000,89.879997,81.459999,88.820000,84.936424,13456400
2020-03-16,80.529999,83.440002,76.300003,77.430000,74.044441,10210000
2020-03-17,79.070000,81.449997,76.580002,80.209999,76.702881,11584600
2020-03-18,77.000000,78.410004,72.129997,74.540001,71.280800,10468300
2020-03-19,78.040001,80.500000,73.300003,79.220001,75.756180,11112000
2020-03-20,80.970001,81.660004,75.790001,77.459999,74.073135,11355200
2020-03-23,75.680000,77.120003,72.160004,72.919998,69.731628,11494600
2020-03-24,77.370003,82.220001,76.559998,80.349998,76.836769,9955900
2020-03-25,82.000000,90.040001,80.620003,86.820000,83.023872,16273700
2020-03-26,89.040001,93.769997,89.040001,91.940002,88.470261,12537800
2020-03-27,88.559998,92.410004,88.000000,89.889999,86.497635,10665800
2020-03-30,90.750000,93.120003,90.500000,92.050003,88.576103,8248200
2020-03-31,91.680000,92.510002,89.519997,90.180000,86.776695,14088100
2020-04-01,87.110001,87.690002,82.980003,84.110001,80.935776,8110000
2020-04-02,82.790001,86.500000,81.330002,86.150002,82.898781,7152600
2020-04-03,86.029999,87.489998,84.779999,86.269997,83.014252,5625700
2020-04-06,89.349998,95.000000,88.050003,94.089996,90.539124,8952300
2020-04-07,97.260002,101.000000,94.320000,94.459999,90.895164,7688400
2020-04-08,95.169998,99.839996,94.639999,99.279999,95.533257,7655400
2020-04-09,99.500000,102.480003,99.269997,101.029999,97.217209,8079400
2020-04-13,100.230003,100.480003,97.239998,99.519997,95.764198,5355500
2020-04-14,101.220001,101.790001,99.830002,101.199997,97.380806,5013600
2020-04-15,97.360001,98.160004,95.860001,97.320000,93.647232,7727300
2020-04-16,98.110001,98.190002,95.470001,95.699997,92.088371,7944400
2020-04-17,97.860001,103.550003,97.839996,103.330002,99.430428,9559900
2020-04-20,102.050003,103.059998,101.519997,101.540001,97.707970,4729700
2020-04-21,99.500000,100.680000,97.300003,97.610001,93.926285,5472900
2020-04-22,98.570000,98.589996,93.720001,96.080002,92.454048,7696500
2020-04-23,96.500000,97.440002,95.739998,95.830002,92.213463,5854900
2020-04-24,97.599998,99.529999,96.500000,99.300003,95.552513,4631500
2020-04-27,100.029999,101.480003,99.250000,100.760002,96.957413,5019000
2020-04-28,102.360001,102.489998,97.820000,98.040001,94.340065,4501000
2020-04-29,99.500000,100.790001,98.730003,99.139999,95.398544,5393600
2020-04-30,98.129997,99.440002,96.849998,97.629997,93.945526,5497000
2020-05-01,97.000000,97.180000,94.599998,95.139999,91.549500,4172000
2020-05-04,94.529999,95.699997,93.610001,95.260002,91.664970,4717600
2020-05-05,96.790001,98.919998,96.680000,97.900002,94.205345,4200200
2020-05-06,98.309998,98.739998,96.570000,96.760002,93.108368,3605900
2020-05-07,98.379997,99.750000,97.839996,98.940002,95.206100,4403500
2020-05-08,100.419998,100.650002,98.129997,99.029999,95.292694,4277800
2020-05-11,97.839996,99.309998,96.959999,98.739998,95.013641,3490400
2020-05-12,99.099998,99.260002,95.169998,95.199997,91.607231,4411800
2020-05-13,95.000000,95.430000,92.980003,93.279999,89.759697,7111000
