Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,89.050003,89.809998,88.080002,88.690002,84.910820,8413900
2020-01-03,87.260002,87.639999,86.440002,87.019997,83.311981,8340300
2020-01-06,85.910004,86.550003,85.540001,86.510002,82.823723,8381400
2020-01-07,87.040001,89.489998,86.910004,88.970001,85.178902,8377400
2020-01-08,88.900002,89.470001,87.919998,88.709999,84.929977,7619900
2020-01-09,89.660004,90.720001,88.830002,89.910004,86.078842,9155500
2020-01-10,90.510002,92.389999,89.870003,90.260002,86.413940,9668300
2020-01-13,91.050003,92.730003,90.550003,90.970001,87.093674,10367800
2020-01-14,91.129997,91.610001,90.290001,90.559998,86.701149,7800100
2020-01-15,90.750000,91.180000,89.250000,89.669998,85.849075,7259100
2020-01-16,90.220001,92.230003,89.820000,91.790001,87.878731,9295500
2020-01-17,93.000000,96.169998,92.949997,95.910004,91.823181,23694400
2020-01-21,95.330002,95.720001,93.419998,94.540001,90.511543,10868500
2020-01-22,95.260002,95.389999,92.709999,92.970001,89.008469,8342300
2020-01-23,92.849998,92.949997,91.459999,92.000000,88.079788,11282000
2020-01-24,92.680000,93.250000,88.830002,89.650002,85.829933,9471700
2020-01-27,87.300003,88.220001,86.449997,87.050003,83.340714,9240200
2020-01-28,88.150002,89.540001,87.389999,89.150002,85.351227,9187000
2020-01-29,88.660004,89.019997,87.349998,88.230003,84.470421,8158500
2020-01-30,87.309998,87.860001,86.190002,87.779999,84.039604,8379400
2020-01-31,87.050003,87.169998,85.040001,85.309998,81.674858,9503600
2020-02-03,85.550003,86.580002,85.160004,86.480003,82.795006,7792700
2020-02-04,88.250000,88.949997,87.370003,88.930000,85.140610,9236400
2020-02-05,90.989998,91.139999,89.269997,90.910004,87.036240,14220900
2020-02-06,88.059998,90.779999,86.190002,90.610001,86.749001,21059000
2020-02-07,89.620003,90.029999,87.379997,87.419998,83.694954,10725100
2020-02-10,86.779999,88.639999,86.500000,88.599998,84.824661,7481300
2020-02-11,89.370003,91.470001,88.900002,90.000000,86.165009,9452800
2020-02-12,91.650002,92.440002,91.290001,91.720001,87.811729,9824200
2020-02-13,91.029999,91.379997,89.779999,90.029999,86.193726,8428300
2020-02-14,90.550003,90.800003,88.790001,89.599998,85.782051,6256500
2020-02-18,87.830002,89.000000,87.529999,88.029999,84.278946,7248100
2020-02-19,88.919998,90.620003,88.650002,90.559998,86.701149,7820900
2020-02-20,90.809998,91.879997,88.680000,89.470001,85.657593,9754900
2020-02-21,88.559998,89.029999,86.330002,87.029999,83.321556,12257600
2020-02-24,83.900002,84.830002,82.709999,83.320000,79.769653,12158500
2020-02-25,83.940002,84.400002,79.639999,80.220001,76.801750,14725000
2020-02-26,81.000000,82.029999,79.089996,79.660004,76.265617,13125000
2020-02-27,77.129997,78.190002,75.330002,75.940002,72.704124,17898300
2020-02-28,73.760002,79.809998,73.339996,78.300003,74.963562,20843300
2020-03-02,79.019997,80.709999,77.129997,80.559998,77.127258,15043400
2020-03-03,80.820000,82.650002,77.830002,78.559998,75.212479,16356200
2020-03-04,79.120003,81.910004,78.050003,81.800003,78.937401,9894900
2020-03-05,79.459999,81.370003,78.699997,79.169998,76.399422,9396200
2020-03-06,76.330002,78.080002,75.830002,77.470001,74.758934,11536500
2020-03-09,72.400002,76.099998,71.830002,72.639999,70.097961,13898500
2020-03-10,74.800003,79.040001,74.160004,78.889999,76.129234,13615600
2020-03-11,76.290001,77.790001,73.720001,74.620003,72.008667,13376500
2020-03-12,69.519997,72.529999,67.000000,67.019997,64.674622,19386200
2020-03-13,71.180000,76.669998,67.260002,75.809998,73.157021,15971400
2020-03-16,68.279999,71.169998,64.459999,64.480003,62.223522,16134700
2020-03-17,65.910004,69.809998,62.200001,68.860001,66.450249,16864500
2020-03-18,63.560001,65.559998,58.000000,61.189999,59.048649,18381200
2020-03-19,61.119999,67.550003,59.040001,65.000000,62.725319,17127400
2020-03-20,65.029999,67.980003,60.790001,60.910000,58.778450,16591500
2020-03-23,61.549999,64.860001,59.110001,62.529999,60.341759,14920300
2020-03-24,66.000000,67.620003,62.189999,65.459999,63.169220,18966800
2020-03-25,65.900002,66.959999,62.459999,63.080002,60.872505,15969800
2020-03-26,64.000000,69.660004,63.250000,68.980003,66.566040,15820300
2020-03-27,66.500000,69.120003,65.930000,66.589996,64.259674,9739100
2020-03-30,67.190002,69.500000,66.059998,69.029999,66.614288,9880800
2020-03-31,69.300003,70.360001,66.660004,67.650002,65.282578,13213900
2020-04-01,65.000000,68.699997,65.000000,65.900002,63.593826,14167900
2020-04-02,65.870003,68.260002,65.309998,68.019997,65.639641,15432900
2020-04-03,67.680000,68.690002,64.550003,65.230003,62.947266,8600700
2020-04-06,68.500000,71.370003,67.650002,70.949997,68.467094,12153100
2020-04-07,73.660004,74.900002,70.860001,72.730003,70.184799,11285600
2020-04-08,73.699997,74.379997,72.419998,73.330002,70.763809,10695600
2020-04-09,74.620003,74.839996,70.000000,71.580002,69.075050,15459400
2020-04-13,71.709999,73.510002,71.440002,73.300003,70.734863,7896500
2020-04-14,75.000000,77.669998,74.970001,77.550003,74.836136,11314100
2020-04-15,75.860001,76.339996,74.029999,75.989998,73.330711,9951700
2020-04-16,76.860001,77.690002,75.379997,76.849998,74.160614,8819700
2020-04-17,77.320000,78.250000,75.480003,76.169998,73.504417,9926000
2020-04-20,75.019997,76.230003,74.099998,74.309998,71.709503,7217700
2020-04-21,73.309998,73.970001,71.750000,71.839996,69.325943,9273800
2020-04-22,73.790001,75.339996,72.750000,74.680000,72.066559,7365300
2020-04-23,75.000000,76.169998,73.760002,73.809998,71.227013,7673800
2020-04-24,73.919998,76.110001,73.660004,76.040001,73.378967,6071300
2020-04-27,76.589996,77.820000,75.489998,75.980003,73.321068,7219500
2020-04-28,77.110001,77.779999,75.160004,75.290001,72.655212,6250500
2020-04-29,77.169998,79.239998,76.830002,78.970001,76.206429,11950200
2020-04-30,80.269997,80.870003,77.279999,78.669998,75.916931,17113500
2020-05-01,76.849998,77.589996,74.680000,75.639999,72.992973,9742100
2020-05-04,75.160004,75.940002,74.089996,75.680000,73.031563,7202400
2020-05-05,76.750000,78.809998,76.559998,77.629997,74.913322,7540800
2020-05-06,78.809998,80.139999,78.519997,78.870003,76.109932,8179700
