Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,25.969999,26.150000,25.620001,26.139999,26.139999,1376300
2020-01-03,25.639999,25.969999,25.420000,25.930000,25.930000,906800
2020-01-06,25.580000,26.330000,25.520000,26.209999,26.209999,995900
2020-01-07,26.129999,26.480000,26.049999,26.459999,26.459999,1106200
2020-01-08,26.430000,27.080000,26.420000,26.850000,26.850000,1296000
2020-01-09,27.000000,27.030001,26.770000,26.860001,26.860001,985700
2020-01-10,26.799999,26.860001,26.270000,26.330000,26.330000,1157300
2020-01-13,26.410000,26.690001,26.100000,26.530001,26.530001,1140700
2020-01-14,26.270000,27.139999,26.260000,26.980000,26.980000,1215700
2020-01-15,26.809999,27.500000,26.250000,26.340000,26.340000,1587600
2020-01-16,26.650000,26.930000,26.110001,26.270000,26.270000,1565800
2020-01-17,26.320000,26.469999,25.809999,26.000000,26.000000,1465000
2020-01-21,25.860001,26.049999,25.120001,25.180000,25.180000,1797300
2020-01-22,25.330000,25.889999,25.020000,25.260000,25.260000,1256800
2020-01-23,25.059999,25.910000,24.740000,25.900000,25.900000,1255900
2020-01-24,25.920000,26.389999,25.700001,25.959999,25.959999,1408200
2020-01-27,25.250000,25.820000,24.980000,25.420000,25.420000,956500
2020-01-28,25.690001,26.340000,25.379999,26.209999,26.209999,1118300
2020-01-29,27.650000,30.440001,27.620001,29.020000,29.020000,12557800
2020-01-30,29.530001,31.990000,29.290001,30.870001,30.870001,10273800
2020-01-31,30.920000,30.950001,29.799999,29.830000,29.830000,3427800
2020-02-03,30.150000,30.730000,29.469999,29.910000,29.910000,2009900
2020-02-04,31.690001,32.759998,30.510000,32.119999,32.119999,5621800
2020-02-05,32.779999,32.799999,31.600000,32.270000,32.270000,2750700
2020-02-06,32.080002,35.669998,32.000000,34.900002,34.900002,6593900
2020-02-07,35.369999,35.430000,33.650002,34.320000,34.320000,3260800
2020-02-10,34.450001,36.590000,34.349998,36.310001,36.310001,4565900
2020-02-11,36.720001,37.180000,36.099998,36.810001,36.810001,2417900
2020-02-12,37.080002,37.700001,36.410000,37.259998,37.259998,2019600
2020-02-13,37.080002,38.700001,36.410000,38.279999,38.279999,3352500
2020-02-14,38.650002,38.730000,36.770000,36.869999,36.869999,3023000
2020-02-18,36.950001,37.090000,36.419998,36.919998,36.919998,1708100
2020-02-19,37.360001,37.680000,37.000000,37.099998,37.099998,2025600
2020-02-20,37.139999,39.180000,36.639999,38.169998,38.169998,4048100
2020-02-21,38.029999,38.110001,36.950001,37.810001,37.810001,2018700
2020-02-24,36.049999,37.000000,35.200001,35.939999,35.939999,3005100
2020-02-25,36.389999,36.660000,32.040001,32.070000,32.070000,6022100
2020-02-26,33.040001,33.189999,29.420000,29.660000,29.660000,6112600
2020-02-27,29.000000,30.360001,27.459999,28.650000,28.650000,7150400
2020-02-28,28.110001,30.379999,27.950001,29.570000,29.570000,5243100
2020-03-02,29.700001,29.799999,26.709999,28.219999,28.219999,4815300
2020-03-03,28.480000,29.080000,25.889999,26.049999,26.049999,5360000
2020-03-04,26.520000,26.959999,24.420000,26.049999,26.049999,6060000
2020-03-05,25.110001,25.559999,22.559999,22.850000,22.850000,5925600
