Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,85.510002,86.169998,84.760002,85.190002,75.947411,5107200
2020-01-03,85.029999,85.940002,84.860001,85.029999,75.804779,3806700
2020-01-06,84.910004,86.110001,84.370003,86.019997,76.687363,7041400
2020-01-07,85.629997,86.830002,85.269997,86.400002,77.026138,4311600
2020-01-08,86.800003,88.349998,86.430000,88.040001,78.488197,5337600
2020-01-09,88.370003,88.669998,87.419998,88.279999,78.702156,6180100
2020-01-10,88.959999,89.000000,87.330002,87.459999,77.971138,4411000
2020-01-13,87.410004,88.449997,87.269997,87.820000,78.292084,5402900
2020-01-14,87.699997,87.940002,87.239998,87.580002,78.078110,5129300
2020-01-15,87.309998,88.889999,87.300003,88.320000,78.737823,4155400
2020-01-16,88.620003,88.870003,88.190002,88.559998,78.951797,2602300
2020-01-17,88.580002,88.879997,87.739998,88.690002,79.067688,5908400
2020-01-21,88.440002,88.989998,87.900002,88.870003,79.228157,6373200
2020-01-22,88.570000,89.129997,88.489998,88.980003,79.326218,4595700
2020-01-23,88.559998,88.820000,87.019997,87.080002,77.632362,4592100
2020-01-24,86.830002,87.330002,85.639999,86.150002,76.803261,3888700
2020-01-27,85.449997,85.900002,84.570000,84.709999,75.519485,3795400
2020-01-28,84.550003,84.940002,84.070000,84.680000,75.492752,5263700
2020-01-29,84.870003,85.190002,83.940002,83.959999,74.850861,4418500
2020-01-30,83.209999,84.529999,82.529999,84.330002,75.180725,5625100
2020-01-31,84.190002,84.300003,82.269997,82.699997,73.727562,4861600
2020-02-03,82.639999,84.190002,82.639999,83.000000,73.995018,3356400
2020-02-04,83.019997,84.110001,82.820000,83.599998,74.529915,4615900
2020-02-05,83.599998,84.779999,83.599998,83.940002,74.833038,4860800
2020-02-06,84.800003,88.800003,84.580002,86.180000,76.830002,7306200
2020-02-07,86.300003,87.739998,86.220001,87.449997,77.962204,4654600
2020-02-10,87.339996,88.769997,86.910004,88.750000,79.121162,6392400
2020-02-11,88.750000,90.169998,88.360001,89.440002,79.736320,4975000
2020-02-12,89.000000,89.300003,87.370003,87.900002,78.363396,4086100
2020-02-13,88.839996,89.730003,87.540001,88.820000,79.183586,4322800
