Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,145.000000,145.710007,142.020004,142.720001,140.023575,843400
2020-01-03,141.360001,143.600006,141.000000,142.100006,139.415298,906800
2020-01-06,142.190002,142.869995,140.789993,141.850006,139.170013,798000
2020-01-07,141.500000,142.830002,140.229996,140.250000,137.600235,976500
2020-01-08,140.320007,142.460007,140.160004,141.369995,138.699066,674100
2020-01-09,141.759995,143.500000,141.509995,142.300003,139.611496,649900
2020-01-10,142.130005,143.199997,140.619995,143.160004,140.455261,659900
2020-01-13,142.910004,143.169998,141.949997,142.220001,139.532974,687800
2020-01-14,141.720001,141.949997,138.389999,139.399994,136.766281,1412700
2020-01-15,139.139999,140.850006,138.660004,139.660004,137.021378,1203100
2020-01-16,140.139999,140.399994,138.309998,139.869995,137.227386,888700
2020-01-17,139.979996,141.470001,139.850006,141.110001,138.443970,826800
2020-01-21,140.500000,142.100006,140.240005,141.779999,139.101318,1173700
2020-01-22,142.270004,142.399994,140.820007,141.699997,139.022842,665500
2020-01-23,141.190002,142.800003,140.130005,142.559998,139.866577,545400
2020-01-24,142.649994,142.779999,139.119995,140.520004,137.865128,565300
2020-01-27,139.190002,141.770004,138.630005,138.880005,136.256119,1071800
2020-01-28,139.600006,141.889999,138.059998,141.300003,138.630386,838000
2020-01-29,141.339996,142.289993,139.309998,139.339996,136.707413,669000
2020-01-30,138.779999,142.440002,138.779999,142.389999,139.699799,621600
2020-01-31,141.589996,141.830002,139.410004,141.630005,138.954163,1042500
2020-02-03,142.389999,145.220001,142.240005,144.550003,141.818970,1011900
2020-02-04,145.770004,146.000000,141.000000,144.539993,141.809174,936800
2020-02-05,145.929993,149.050003,145.270004,148.410004,145.606049,1222800
2020-02-06,148.169998,148.649994,146.789993,147.029999,144.252121,1030000
2020-02-07,146.770004,148.169998,146.059998,147.720001,144.929108,544800
2020-02-10,147.059998,147.699997,145.669998,147.119995,144.340424,732400
2020-02-11,147.029999,147.539993,143.960007,144.199997,141.475586,982900
2020-02-12,143.509995,145.800003,141.080002,145.160004,142.417450,1050900
2020-02-13,145.449997,146.600006,144.550003,145.080002,142.338959,704800
2020-02-14,145.169998,147.639999,144.869995,146.970001,144.193268,640600
2020-02-18,142.740005,143.639999,136.300003,137.169998,134.578415,2306400
2020-02-19,136.449997,137.610001,134.380005,135.399994,132.841843,1220000
2020-02-20,135.389999,137.380005,134.220001,135.789993,133.224487,1299600
2020-02-21,135.419998,135.710007,133.139999,133.949997,131.419250,1032300
