Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,63.450001,63.750000,62.810001,63.750000,61.247543,864800
2020-01-03,62.599998,63.360001,62.549999,63.310001,60.824810,1667700
2020-01-06,62.770000,63.090000,62.509998,62.810001,60.344437,991300
2020-01-07,63.009998,63.180000,62.480000,62.849998,60.382874,1239700
2020-01-08,62.880001,63.459999,62.770000,62.919998,60.450115,1025200
2020-01-09,63.270000,63.700001,62.959999,63.560001,61.065006,917900
2020-01-10,63.500000,63.740002,62.849998,63.080002,60.603840,698100
2020-01-13,63.180000,63.259998,62.330002,62.480000,60.027397,1121600
2020-01-14,62.320000,62.950001,62.320000,62.610001,60.152294,1108500
2020-01-15,62.439999,63.250000,62.310001,63.020000,60.546200,773600
2020-01-16,63.270000,63.770000,63.209999,63.480000,60.988144,1676800
2020-01-17,63.750000,63.840000,63.060001,63.340000,60.853642,874600
2020-01-21,63.000000,63.180000,62.380001,62.580002,60.123478,885700
2020-01-22,62.849998,62.980000,62.080002,62.320000,59.873680,627500
2020-01-23,61.980000,62.750000,61.330002,62.540001,60.085041,783700
2020-01-24,62.520000,62.540001,61.410000,61.950001,59.518196,616700
2020-01-27,60.830002,61.450001,60.509998,61.180000,58.778427,984300
2020-01-28,61.490002,61.490002,60.650002,61.049999,58.653526,1044000
2020-01-29,61.349998,61.660000,61.049999,61.049999,58.653526,779100
2020-01-30,60.689999,60.759998,59.790001,60.630001,58.250015,1384400
2020-01-31,60.869999,62.430000,57.950001,58.169998,55.886581,1891000
2020-02-03,58.380001,59.189999,58.150002,58.220001,55.934612,1172300
2020-02-04,59.220001,59.509998,58.709999,59.380001,57.049080,1006100
2020-02-05,60.150002,61.349998,60.110001,61.130001,58.730385,1030200
2020-02-06,61.279999,61.349998,60.040001,60.070000,57.711994,898200
2020-02-07,59.580002,59.810001,59.090000,59.230000,56.904968,559400
2020-02-10,59.020000,59.450001,58.759998,59.380001,57.049080,606600
2020-02-11,59.779999,60.419998,59.779999,60.020000,57.663963,413900
2020-02-12,60.180000,61.330002,60.180000,61.119999,58.720779,561800
2020-02-13,61.169998,61.169998,60.290001,60.400002,58.029041,531500
2020-02-14,60.320000,60.810001,60.040001,60.200001,57.836899,431700
2020-02-18,59.910000,59.930000,58.970001,59.380001,57.049080,642600
2020-02-19,59.430000,59.830002,59.000000,59.500000,57.164368,771600
2020-02-20,59.180000,59.900002,58.930000,59.259998,56.933796,699400
2020-02-21,58.840000,59.610001,58.439999,59.209999,56.885754,980300
2020-02-24,57.110001,57.299999,56.320000,56.669998,54.759903,1311200
2020-02-25,56.520000,56.889999,53.380001,53.459999,51.658100,1060000
2020-02-26,53.889999,54.310001,52.250000,52.259998,50.498547,1274000
2020-02-27,51.169998,52.529999,50.250000,50.759998,49.049107,1309700
2020-02-28,48.889999,50.500000,48.740002,50.410000,48.710903,2499500
2020-03-02,50.709999,51.070000,49.060001,51.070000,49.348656,1438800
2020-03-03,50.919998,51.810001,48.119999,48.439999,46.807304,1560700
2020-03-04,49.279999,50.330002,48.130001,50.180000,48.488655,1544700
2020-03-05,48.580002,49.529999,47.400002,47.689999,46.082581,1286500
2020-03-06,46.270000,49.139999,46.110001,49.060001,47.406406,2087200
2020-03-09,45.840000,47.630001,44.099998,44.669998,43.164368,2005500
2020-03-10,46.279999,48.130001,43.830002,48.099998,46.478756,1695900
2020-03-11,46.590000,47.110001,45.910000,46.509998,44.942356,1937800
2020-03-12,43.759998,46.020000,42.869999,43.560001,42.091785,1798800
2020-03-13,45.950001,47.279999,44.209999,47.230000,45.638084,1719400
2020-03-16,41.840000,45.110001,41.540001,43.439999,41.975830,1457900
2020-03-17,44.270000,44.689999,40.040001,41.450001,40.052906,1649200
2020-03-18,38.770000,39.950001,35.930000,39.380001,38.052677,1486100
2020-03-19,38.549999,40.860001,36.720001,38.200001,36.912445,1235800
2020-03-20,38.849998,38.849998,34.380001,35.000000,33.820301,1565900
2020-03-23,34.599998,35.639999,32.380001,34.169998,33.018284,1917700
