Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,148.940002,149.449997,145.830002,148.449997,140.054016,806200
2020-01-03,146.649994,146.649994,145.000000,145.919998,137.667099,521100
2020-01-06,144.660004,147.750000,143.410004,147.289993,138.959595,560300
2020-01-07,147.250000,148.979996,146.600006,147.339996,139.006790,786500
2020-01-08,147.169998,150.240005,147.169998,149.399994,140.950302,540100
2020-01-09,150.699997,150.759995,148.160004,150.360001,141.856003,721400
2020-01-10,150.289993,150.820007,147.759995,149.679993,141.214432,839700
2020-01-13,150.190002,152.820007,149.690002,152.779999,144.139099,1087100
2020-01-14,152.779999,154.369995,152.000000,153.229996,144.563660,726900
2020-01-15,152.570007,156.639999,152.240005,153.929993,145.224060,1012400
2020-01-16,155.229996,156.009995,152.729996,154.160004,145.441071,833700
2020-01-17,154.630005,155.449997,152.059998,152.630005,143.997589,784500
2020-01-21,151.630005,152.929993,149.919998,151.399994,142.837158,968200
2020-01-22,151.389999,151.889999,146.429993,146.690002,138.393555,1233400
2020-01-23,145.880005,151.289993,144.320007,150.720001,142.195618,908200
2020-01-24,150.539993,152.649994,147.960007,149.419998,140.969147,1026100
2020-01-27,146.220001,150.630005,145.169998,148.229996,139.846451,1542300
2020-01-28,151.000000,158.369995,147.850006,156.669998,147.809097,3026200
2020-01-29,157.190002,158.440002,153.800003,154.100006,145.384476,944800
2020-01-30,152.860001,154.789993,151.080002,152.789993,144.148529,760500
2020-01-31,153.179993,153.970001,145.210007,146.169998,137.902954,1084200
2020-02-03,147.020004,149.419998,145.990005,147.149994,138.827545,742600
2020-02-04,150.699997,151.889999,149.440002,150.160004,141.667297,697200
2020-02-05,152.839996,155.250000,151.850006,154.449997,145.714661,856300
2020-02-06,154.770004,155.699997,153.020004,153.059998,144.403290,599000
2020-02-07,151.490005,151.490005,148.589996,149.210007,140.771027,699000
2020-02-10,148.589996,150.809998,148.050003,149.410004,140.959702,431900
2020-02-11,150.860001,153.320007,150.110001,151.979996,143.384354,643900
2020-02-12,152.789993,154.770004,151.279999,152.500000,143.874939,537100
2020-02-13,151.440002,152.690002,150.360001,152.029999,143.431549,498200
2020-02-14,152.059998,153.490005,151.220001,152.160004,143.554153,528800
2020-02-18,150.690002,151.740005,145.119995,148.080002,139.704926,1154400
2020-02-19,148.929993,150.350006,146.020004,147.220001,138.893585,671900
2020-02-20,147.210007,149.740005,146.169998,149.080002,140.648392,650800
2020-02-21,147.770004,148.740005,145.210007,147.190002,138.865280,531500
2020-02-24,141.949997,142.800003,140.119995,140.770004,132.808380,1100400
2020-02-25,141.970001,142.210007,134.800003,137.149994,129.393112,1452000
2020-02-26,137.979996,141.389999,136.630005,137.309998,129.544037,1104300
2020-02-27,133.600006,139.199997,131.270004,131.449997,125.108849,1643800
2020-02-28,125.650002,130.199997,124.160004,127.860001,121.692055,1905200
2020-03-02,127.989998,133.979996,126.660004,133.869995,127.412117,1481000
2020-03-03,132.960007,136.059998,126.510002,127.870003,121.701561,1125000
2020-03-04,129.309998,132.080002,127.550003,131.940002,125.575218,701000
2020-03-05,128.360001,129.800003,124.010002,124.860001,118.836769,892500
2020-03-06,121.010002,124.160004,117.570000,121.120003,115.277176,1931900
2020-03-09,112.760002,115.129997,110.970001,112.379997,106.958786,1814700
2020-03-10,117.050003,117.739998,109.930000,117.370003,111.708076,1128800
2020-03-11,113.519997,116.010002,109.720001,110.489998,105.159966,1090100
2020-03-12,102.930000,106.339996,99.610001,102.790001,97.831421,1625900
2020-03-13,107.790001,115.790001,103.330002,115.430000,109.861664,2187000
2020-03-16,105.000000,109.180000,92.139999,92.790001,88.313820,2274200
2020-03-17,95.220001,102.519997,88.720001,97.370003,92.672882,1816100
2020-03-18,90.510002,95.879997,85.930000,88.980003,84.687614,1869400
2020-03-19,87.000000,93.959999,76.980003,82.570000,78.586823,1840500
2020-03-20,84.279999,84.419998,73.730003,74.449997,70.858536,1614600
2020-03-23,73.919998,74.320000,64.000000,64.220001,61.122028,1829600
2020-03-24,68.540001,85.669998,68.500000,83.209999,79.195961,2602400
2020-03-25,85.000000,88.620003,80.300003,82.389999,78.415497,1688100
2020-03-26,83.900002,85.339996,77.199997,83.199997,79.186424,1915100
2020-03-27,79.720001,85.169998,77.669998,84.260002,80.195305,1363000
2020-03-30,83.639999,88.410004,81.010002,87.709999,83.478874,1498900
2020-03-31,86.930000,89.410004,85.000000,85.800003,81.661018,1281400
2020-04-01,80.000000,82.629997,78.760002,80.599998,76.711861,806900
2020-04-02,79.019997,83.349998,78.790001,81.629997,77.692177,1139200
2020-04-03,82.000000,84.309998,78.849998,82.639999,78.653450,1071500
2020-04-06,87.150002,93.139999,86.379997,92.489998,88.028297,1422400
2020-04-07,95.339996,98.320000,92.839996,94.910004,90.331551,1108000
2020-04-08,95.440002,100.500000,94.629997,99.680000,94.871445,850200
2020-04-09,102.220001,106.900002,101.930000,104.750000,99.696861,1229700
2020-04-13,104.750000,105.540001,97.389999,100.650002,95.794647,866700
2020-04-14,103.980003,104.400002,101.820000,103.510002,98.516685,908000
2020-04-15,99.940002,100.559998,94.870003,99.889999,95.071304,1144500
2020-04-16,98.500000,99.610001,93.809998,96.639999,91.978088,1000900
2020-04-17,100.680000,105.820000,99.769997,105.330002,100.248894,1023400
2020-04-20,102.790001,104.120003,99.660004,100.000000,95.176010,761100
2020-04-21,97.040001,100.580002,96.419998,98.180000,93.443810,734000
2020-04-22,101.000000,101.000000,97.169998,99.349998,94.557365,662200
2020-04-23,100.519997,104.000000,99.889999,102.250000,97.317467,727200
2020-04-24,103.239998,105.059998,101.760002,104.580002,99.535072,914400
2020-04-27,105.500000,110.000000,105.169998,109.180000,103.913170,816000
2020-04-28,112.449997,114.540001,111.070000,113.849998,108.357872,889600
2020-04-29,119.400002,123.919998,117.010002,122.500000,116.590599,1268600
2020-04-30,117.430000,118.930000,111.739998,111.739998,106.349670,1537300
2020-05-01,112.750000,118.750000,109.110001,112.190002,106.777962,1996800
2020-05-04,109.489998,111.230003,105.820000,106.019997,100.905594,1445200
2020-05-05,109.300003,111.870003,108.690002,109.260002,103.989311,1082800
2020-05-06,109.709999,110.739998,106.860001,107.129997,101.962051,808700
2020-05-07,108.919998,110.199997,106.610001,106.900002,101.743156,693800
2020-05-08,110.089996,114.019997,108.400002,112.599998,107.168182,703500
2020-05-11,110.000000,110.220001,107.099998,108.669998,103.427757,583700
2020-05-12,108.680000,109.739998,105.580002,105.750000,100.648628,613300
2020-05-13,105.000000,105.370003,101.699997,103.750000,98.745117,821300
2020-05-14,102.150002,108.070000,101.029999,107.959999,103.954384,1631000
2020-05-15,106.110001,108.930000,104.730003,108.800003,104.763222,639600
2020-05-18,112.250000,119.790001,112.250000,118.589996,114.189972,1102300
2020-05-19,118.309998,121.820000,115.809998,118.480003,114.084068,1112700
2020-05-20,120.680000,121.610001,118.430000,118.860001,114.449959,767600
2020-05-21,118.900002,121.519997,117.260002,119.000000,114.584770,352900
2020-05-22,118.279999,119.940002,116.419998,119.699997,115.258789,535900
2020-05-26,125.000000,127.750000,123.699997,125.550003,120.891747,891100
2020-05-27,128.539993,130.350006,126.430000,129.190002,124.396690,763000
2020-05-28,128.690002,129.149994,121.510002,121.669998,117.155708,992000
2020-05-29,121.099998,122.580002,119.440002,121.820000,117.300133,782600
2020-06-01,121.519997,124.410004,120.839996,123.769997,119.177780,469900
2020-06-02,125.029999,128.199997,124.360001,128.130005,123.376015,527900
2020-06-03,130.520004,131.910004,128.229996,130.169998,125.340332,624200
2020-06-04,128.850006,134.960007,128.000000,134.889999,129.885193,1129800
2020-06-05,137.550003,140.300003,134.770004,136.850006,131.772491,983000
2020-06-08,138.449997,142.929993,137.820007,140.889999,135.662567,805800
2020-06-09,137.830002,140.289993,135.369995,137.009995,131.926529,640800
2020-06-10,136.979996,137.619995,133.800003,134.630005,129.634872,730900
2020-06-11,128.369995,135.990005,122.180000,122.480003,117.935654,1058500
2020-06-12,128.080002,128.210007,119.620003,122.099998,117.569748,966800
2020-06-15,118.320000,126.639999,116.570000,125.599998,120.939896,805900
2020-06-16,131.199997,131.559998,124.480003,126.320000,121.633179,659800
