Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,117.889999,118.220001,116.730003,117.980003,116.465736,1031400
2020-01-03,116.699997,117.809998,116.389999,117.669998,116.159714,526800
2020-01-06,116.379997,116.570000,115.360001,116.220001,114.728325,1297300
2020-01-07,115.800003,116.559998,115.480003,115.620003,114.136032,686200
2020-01-08,115.750000,116.820000,115.519997,116.089996,114.599998,979900
2020-01-09,116.160004,117.099998,115.709999,115.750000,114.264359,1297400
2020-01-10,115.750000,115.889999,113.970001,114.300003,112.832977,1623900
2020-01-13,114.449997,115.500000,113.580002,115.449997,113.968208,1609100
2020-01-14,119.010002,122.339996,118.449997,120.750000,119.200188,2439700
2020-01-15,118.000000,118.430000,116.639999,117.379997,115.873436,2617600
2020-01-16,118.000000,119.070000,117.709999,119.070000,117.541748,1901300
2020-01-17,119.809998,119.809998,118.000000,118.180000,116.663170,1624500
2020-01-21,117.410004,118.260002,117.000000,117.120003,115.616783,1407700
2020-01-22,117.169998,118.169998,116.389999,117.339996,115.833939,1232600
2020-01-23,116.849998,117.290001,115.849998,115.910004,114.422295,1186100
2020-01-24,115.790001,116.480003,113.160004,113.750000,112.290024,1254000
2020-01-27,111.360001,112.610001,111.339996,111.989998,110.552620,1525700
2020-01-28,112.730003,114.059998,112.339996,113.610001,112.151840,1234700
2020-01-29,113.389999,113.889999,111.849998,112.070000,110.816917,630800
2020-01-30,111.089996,113.129997,111.019997,112.980003,111.716743,954700
2020-01-31,111.980003,112.230003,110.540001,110.879997,109.640221,1242900
2020-02-03,111.919998,113.000000,111.599998,112.279999,111.024567,892400
2020-02-04,114.269997,115.330002,114.180000,114.389999,113.110977,1010000
2020-02-05,115.650002,116.820000,115.550003,116.629997,115.325935,567900
2020-02-06,117.330002,117.500000,116.139999,116.220001,114.920525,720300
2020-02-07,115.489998,115.940002,114.279999,115.010002,113.724052,983500
2020-02-10,114.400002,116.110001,114.400002,115.889999,114.594193,819200
2020-02-11,116.480003,117.730003,116.209999,117.169998,115.859894,606900
2020-02-12,118.000000,118.800003,117.419998,117.930000,116.611404,719300
2020-02-13,117.400002,118.360001,117.180000,118.110001,116.789383,520200
2020-02-14,117.889999,118.169998,116.919998,117.730003,116.413635,487200
2020-02-18,117.120003,117.570000,116.300003,116.809998,115.503914,1125200
2020-02-19,117.239998,118.260002,116.870003,117.269997,115.958771,667300
2020-02-20,116.940002,118.709999,116.940002,117.690002,116.374084,649500
2020-02-21,116.919998,117.330002,115.040001,116.620003,115.316048,914400
2020-02-24,113.500000,114.739998,112.410004,114.339996,113.061539,865600
2020-02-25,114.669998,114.830002,109.720001,109.970001,108.740402,1151100
2020-02-26,110.860001,111.300003,107.519997,107.820000,106.614433,940400
2020-02-27,105.400002,110.660004,104.589996,104.589996,103.420555,1096700
2020-02-28,101.459999,102.849998,98.830002,100.570000,99.445503,2214000
2020-03-02,100.410004,105.739998,99.360001,105.680000,104.498367,1655600
2020-03-03,105.139999,106.870003,100.379997,101.760002,100.622208,1665300
2020-03-04,102.169998,104.809998,100.330002,104.709999,103.539215,1348800
2020-03-05,101.040001,101.930000,98.540001,99.870003,98.753334,1233700
2020-03-06,95.440002,97.930000,92.779999,94.910004,93.848793,1890600
2020-03-09,86.519997,90.000000,84.900002,86.349998,85.384499,2050000
2020-03-10,90.730003,92.290001,86.620003,92.129997,91.099869,5448700
2020-03-11,89.449997,91.620003,87.300003,89.220001,88.222412,1670600
2020-03-12,81.209999,93.309998,81.209999,87.430000,86.452431,2606900
2020-03-13,93.029999,97.150002,89.169998,96.809998,95.727547,2495900
2020-03-16,85.809998,91.029999,82.529999,82.919998,81.992851,2368900
2020-03-17,83.629997,93.709999,82.519997,93.599998,92.553429,2565100
2020-03-18,86.110001,91.889999,82.230003,85.349998,84.395683,1943400
2020-03-19,84.290001,92.779999,81.940002,90.059998,89.053001,1812200
2020-03-20,90.510002,91.769997,77.559998,79.570000,78.680313,2644200
2020-03-23,79.500000,80.089996,70.059998,75.599998,74.754700,2090500
2020-03-24,79.559998,83.540001,77.610001,82.790001,81.864311,1606600
2020-03-25,82.360001,88.139999,79.750000,84.449997,83.505753,1834500
2020-03-26,84.760002,87.769997,80.919998,81.389999,80.479958,3816100
2020-03-27,78.449997,85.000000,77.580002,82.339996,81.419334,2908700
2020-03-30,82.370003,87.199997,80.980003,86.400002,85.433937,1796900
2020-03-31,85.919998,86.550003,81.489998,82.279999,81.360001,1921200
2020-04-01,80.080002,82.779999,78.309998,81.660004,80.746956,1769800
2020-04-02,80.870003,84.739998,80.599998,83.959999,83.021225,2242400
2020-04-03,82.760002,85.339996,80.620003,81.779999,80.865601,1435100
2020-04-06,85.680000,89.959999,84.769997,88.570000,87.579674,1715500
2020-04-07,92.559998,93.550003,89.029999,90.190002,89.181564,1300600
2020-04-08,90.190002,94.099998,89.230003,93.400002,92.355667,1098000
2020-04-09,95.300003,100.139999,95.300003,99.500000,98.387459,1708700
